claim_boundary,epoch,figure,model_label,run,seed_count,selection_role,source_file,train_loss,val_accuracy,val_loss
training history only; not a significance test,2,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,1.1317867087690454,0.725897204875946,1.028417432308197
training history only; not a significance test,3,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,1.0016716702988273,0.720234477519989,1.003446912765503
training history only; not a significance test,4,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9898403177135869,0.7199285745620727,1.0014461517333983
training history only; not a significance test,5,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9881395274087003,0.7321625828742981,0.9899476766586304
training history only; not a significance test,6,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9806213520075145,0.7316648006439209,0.9928658485412598
training history only; not a significance test,7,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9890776872634888,0.7247544646263122,0.9981690526008606
training history only; not a significance test,8,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9880558111165699,0.7230762362480163,0.9992851376533508
training history only; not a significance test,9,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9864516681746432,0.7357539296150207,0.9820881843566894
training history only; not a significance test,10,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9785414542022505,0.7235417842864991,0.9892185211181641
training history only; not a significance test,11,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9672499581387168,0.7387299418449402,0.9715381741523743
training history only; not a significance test,12,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9522700231326254,0.7494401812553406,0.9501338601112366
training history only; not a significance test,13,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9429014607479698,0.7488245368003845,0.9433565020561219
training history only; not a significance test,14,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9279204685437051,0.7593625307083129,0.919846522808075
training history only; not a significance test,15,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.9017866034256784,0.7522780776023865,0.908356773853302
training history only; not a significance test,16,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.8858792217154252,0.7623445272445679,0.8881268978118897
training history only; not a significance test,17,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.8771366994631918,0.7620792627334595,0.8681987762451172
training history only; not a significance test,18,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.8545353240088412,0.7662792205810547,0.8588472843170166
training history only; not a significance test,19,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.8506441728064889,0.7675073146820068,0.8418662905693054
training history only; not a significance test,20,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.8334068781451175,0.7660075664520264,0.834766173362732
training history only; not a significance test,21,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.8139266716806512,0.7719998121261596,0.8138013005256652
training history only; not a significance test,22,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.8012881796610983,0.7709840297698974,0.8057101607322693
training history only; not a significance test,23,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7877081695355868,0.7787576079368591,0.786350405216217
training history only; not a significance test,24,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7775857574061343,0.7780105710029602,0.780020821094513
training history only; not a significance test,25,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7800725306335249,0.777531373500824,0.7747671008110046
training history only; not a significance test,26,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7649835191274944,0.7792353153228759,0.7705203652381897
training history only; not a significance test,27,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7550327056332639,0.7811274051666259,0.7647592067718506
training history only; not a significance test,28,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7557087164176138,0.7754195809364319,0.7741918802261353
training history only; not a significance test,29,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7494596729153081,0.7809347152709961,0.7586339235305786
training history only; not a significance test,30,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7388733186219868,0.7830715298652648,0.7474069118499755
training history only; not a significance test,31,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7378339030240711,0.7805068254470825,0.7510244846343994
training history only; not a significance test,32,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7363958233281186,0.7856607675552368,0.7418787240982055
training history only; not a significance test,33,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7276867596726668,0.7848721981048584,0.738313364982605
training history only; not a significance test,34,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7196489337243532,0.7817439794540405,0.7460456490516663
training history only; not a significance test,35,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7231209121252361,0.7858776211738586,0.7291763901710511
training history only; not a significance test,36,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.709473624041206,0.785649585723877,0.728102445602417
training history only; not a significance test,37,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.711095675041801,0.7869477868080139,0.7243834972381592
training history only; not a significance test,38,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7106102830485294,0.7881395101547242,0.7252777934074401
training history only; not a significance test,39,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.7020818277409202,0.7882824182510376,0.7193791747093201
training history only; not a significance test,40,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.6964846739643499,0.7877587676048279,0.715053653717041
training history only; not a significance test,41,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.6934134975859993,0.7890760779380799,0.7144416689872741
training history only; not a significance test,42,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.6912208842603784,0.789644968509674,0.7103270888328552
training history only; not a significance test,43,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.6917925508398759,0.790702760219574,0.7133551359176635
training history only; not a significance test,44,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.681820588676553,0.7921675682067871,0.706810736656189
training history only; not a significance test,45,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.6800689901176252,0.7916523694992066,0.7046102643013
training history only; not a significance test,46,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.6827856694397173,0.791286563873291,0.702191162109375
training history only; not a significance test,47,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.6791423418019947,0.7911196112632751,0.7036091446876526
training history only; not a significance test,48,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.6683279824884314,0.7916693925857544,0.697227168083191
training history only; not a significance test,49,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.6664337970708546,0.79216148853302,0.6963566899299621
training history only; not a significance test,50,Figure 6,LSTM,chorale_lstm,1 training trajectory,complete non-development primary training log,runs\chorale_lstm\metrics.csv,0.6603646184268751,0.7900484204292297,0.6982566356658936
training history only; not a significance test,1,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,1.3015272585969222,0.7539950132369995,1.0269516706466675
training history only; not a significance test,2,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.9800729469249123,0.7666510820388794,0.9055512428283692
training history only; not a significance test,3,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.8326853027469233,0.799278199672699,0.7924306511878967
training history only; not a significance test,4,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.7344526225014737,0.8062786340713501,0.7151667952537537
training history only; not a significance test,5,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.6814614416737306,0.8154813051223755,0.6672319054603577
training history only; not a significance test,6,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.6389777468223321,0.8198549270629882,0.6388434886932373
training history only; not a significance test,7,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.6108958078058142,0.8194359540939331,0.631240165233612
training history only; not a significance test,8,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.5946621385059858,0.8279588937759399,0.5907875299453735
training history only; not a significance test,9,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.5573017887378994,0.8312033295631409,0.5663294315338134
training history only; not a significance test,10,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.5334700134239698,0.8283602952957153,0.5631106853485107
training history only; not a significance test,11,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.5113034554217991,0.8369569420814514,0.5302238881587982
training history only; not a significance test,12,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.4887078216201381,0.8387814044952393,0.5225664556026459
training history only; not a significance test,13,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.46935665842733887,0.8403045058250427,0.5177607476711273
training history only; not a significance test,14,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.4493022270892796,0.8413988351821899,0.5167041897773743
training history only; not a significance test,15,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.43401119112968445,0.8366338014602661,0.5223819375038147
training history only; not a significance test,16,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.41684384487177195,0.8426673889160157,0.5030342161655426
training history only; not a significance test,17,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.39303068973516164,0.8374741554260254,0.5224644422531128
training history only; not a significance test,18,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.37636759720350565,0.844054639339447,0.5055816948413849
training history only; not a significance test,19,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.3577751195744464,0.8416070580482483,0.5146535873413086
training history only; not a significance test,20,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.3325219860202388,0.8377302646636963,0.532510244846344
training history only; not a significance test,21,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.32338264035551173,0.844841194152832,0.5245444715023041
training history only; not a significance test,22,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.298901142650529,0.8430657148361206,0.5337073981761933
training history only; not a significance test,23,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.28144702158476176,0.8439919233322144,0.5393193125724792
training history only; not a significance test,24,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.26366127243167475,0.8443330645561218,0.5564991354942321
training history only; not a significance test,25,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.25197835933221013,0.8439808487892151,0.5494149684906006
training history only; not a significance test,26,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.22679930964582845,0.8462279558181762,0.575284767150879
training history only; not a significance test,1,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,1.2849838231739246,0.7368430495262146,1.0268797874450684
training history only; not a significance test,2,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.9659437756789359,0.7782761216163635,0.8801116466522216
training history only; not a significance test,3,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.8142059649291792,0.8009343385696411,0.750236427783966
training history only; not a significance test,4,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.7129101188559281,0.8117245316505433,0.6767057061195374
training history only; not a significance test,5,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.6604592894252977,0.8143059372901916,0.6633912563323975
training history only; not a significance test,6,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.6404114569488325,0.8162630081176758,0.638661003112793
training history only; not a significance test,7,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.602880386929763,0.8289106130599976,0.5862396121025085
training history only; not a significance test,8,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.568143072096925,0.8313125014305115,0.5630965828895569
training history only; not a significance test,9,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.5441171519066158,0.8310546517372132,0.5559429883956909
training history only; not a significance test,10,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.5253096865980249,0.8298503756523132,0.5519432663917542
training history only; not a significance test,11,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.5038451826886127,0.8377526044845581,0.5314744591712952
training history only; not a significance test,12,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.4880686684658653,0.8377182483673096,0.5269869148731232
training history only; not a significance test,13,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.466893091013557,0.8402896881103515,0.5199268102645874
training history only; not a significance test,14,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.44768577108257696,0.839596152305603,0.5142624616622925
training history only; not a significance test,15,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.432776991474001,0.8447167754173279,0.5106587290763855
training history only; not a significance test,16,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.414851219246262,0.8449973106384278,0.5109376549720764
training history only; not a significance test,17,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.3978391791644849,0.8419044733047485,0.5112032115459442
training history only; not a significance test,18,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.3783237957640698,0.8430559873580933,0.5154039621353149
training history only; not a significance test,19,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.3574124472705941,0.8450441479682922,0.5167407155036926
training history only; not a significance test,20,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.337516661537321,0.8404454231262207,0.5298154532909394
training history only; not a significance test,21,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.31456022631180913,0.8447521448135376,0.5336047530174255
training history only; not a significance test,22,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.3002076552886712,0.8456918835639954,0.5333685100078582
training history only; not a significance test,23,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.2853267071278472,0.8415887951850891,0.551654064655304
training history only; not a significance test,24,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.2665731938261735,0.8441084384918213,0.5527250647544861
training history only; not a significance test,25,Figure 6,Current rule-guided,chorale_rule_guided_decoding,1 training trajectory,complete non-development primary training log,runs\chorale_rule_guided_decoding\metrics.csv,0.2478291035482758,0.8470759749412536,0.5626426696777344
training history only; not a significance test,1,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,1.5056625008583069,0.7477596163749695,1.0145196676254273
training history only; not a significance test,2,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.966898794236936,0.7588873267173767,0.904896593093872
training history only; not a significance test,3,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.889221097293653,0.7578229665756225,0.9208232164382935
training history only; not a significance test,4,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.8600170769189533,0.7599299311637878,0.8713910937309265
training history only; not a significance test,5,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.818422544943659,0.7699355244636535,0.836284053325653
training history only; not a significance test,6,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.8034764920410357,0.7730808019638061,0.8425218939781189
training history only; not a significance test,7,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.7915383922426324,0.7729963302612305,0.8305116534233093
training history only; not a significance test,8,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.7670202396417919,0.7759321331977844,0.8227097988128662
training history only; not a significance test,9,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.7484833206001081,0.7748905897140503,0.8250092148780823
training history only; not a significance test,10,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.7302996829936379,0.7775670409202575,0.8104246020317077
training history only; not a significance test,11,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.7154015977131692,0.7793155908584595,0.7990688204765319
training history only; not a significance test,12,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.6984290229646783,0.7807137727737427,0.7939625024795532
training history only; not a significance test,13,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.6800354452509629,0.7754358410835266,0.8056424260139465
training history only; not a significance test,14,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.6575515113378826,0.7767834186553955,0.8107990741729736
training history only; not a significance test,15,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.6320006988550487,0.7802942752838135,0.7967766761779785
training history only; not a significance test,16,Figure 6,Vanilla Transformer,chorale_transformer_no_constraints,1 training trajectory,complete non-development primary training log,runs\chorale_transformer_no_constraints\metrics.csv,0.6101331695129997,0.7741185069084168,0.8193559765815734
